exchange,instrumenttype,name,segment,symbol,symboltoken
NFO,OPTIDX,MIDCPNIFTY,NFO,MIDCPNIFTY25NOV2513375PE,51862
NFO,OPTIDX,MIDCPNIFTY,NFO,MIDCPNIFTY25NOV2513450CE,51873
NFO,OPTIDX,MIDCPNIFTY,NFO,MIDCPNIFTY25NOV2513900CE,51933
NFO,FUTSTK,ABCAPITAL,NFO,ABCAPITAL28OCT25FUT,52172
NFO,FUTSTK,BAJAJFINSV,NFO,BAJAJFINSV28OCT25FUT,52240
NFO,FUTSTK,BPCL,NFO,BPCL28OCT25FUT,52291
NFO,FUTSTK,BSE,NFO,BSE28OCT25FUT,52301
NFO,FUTSTK,COALINDIA,NFO,COALINDIA28OCT25FUT,52308
NFO,FUTSTK,CROMPTON,NFO,CROMPTON28OCT25FUT,52314
NFO,FUTSTK,CYIENT,NFO,CYIENT28OCT25FUT,52316
NFO,FUTSTK,HEROMOTOCO,NFO,HEROMOTOCO28OCT25FUT,52366
NFO,FUTSTK,IOC,NFO,IOC28OCT25FUT,52406
NFO,FUTSTK,KPITTECH,NFO,KPITTECH28OCT25FUT,52431
NFO,FUTSTK,LAURUSLABS,NFO,LAURUSLABS28OCT25FUT,52432
NFO,FUTSTK,LICI,NFO,LICI28OCT25FUT,52434
NFO,OPTIDX,NIFTY,NFO,NIFTY25NOV2522900CE,52467
NFO,FUTSTK,NHPC,NFO,NHPC28OCT25FUT,52470
NFO,OPTIDX,NIFTY,NFO,NIFTY25NOV2523000CE,52473
NFO,OPTIDX,NIFTY,NFO,NIFTY25NOV2523100CE,52480
NFO,FUTSTK,PHOENIXLTD,NFO,PHOENIXLTD28OCT25FUT,52497
NFO,FUTSTK,SAIL,NFO,SAIL28OCT25FUT,52511
NFO,OPTIDX,NIFTY,NFO,NIFTY25NOV2523250PE,52537
NFO,OPTIDX,NIFTY,NFO,NIFTY25NOV2523400CE,52550
NFO,FUTSTK,TRENT,NFO,TRENT28OCT25FUT,52555
NFO,FUTSTK,ULTRACEMCO,NFO,ULTRACEMCO28OCT25FUT,52558
NFO,OPTIDX,NIFTY,NFO,NIFTY25NOV2523600CE,52608
NFO,OPTIDX,NIFTY,NFO,NIFTY25NOV2523750CE,52618
NFO,OPTIDX,NIFTY,NFO,NIFTY25NOV2523850CE,52628
NFO,OPTIDX,NIFTY,NFO,NIFTY25NOV2524000PE,52651
NFO,OPTIDX,NIFTY,NFO,NIFTY25NOV2524200CE,52680
NFO,OPTIDX,NIFTY,NFO,NIFTY25NOV2525050CE,52797
NFO,OPTIDX,NIFTY,NFO,NIFTY25NOV2525050PE,52800
NFO,OPTIDX,NIFTY,NFO,NIFTY25NOV2525150CE,52803
NFO,OPTIDX,NIFTY,NFO,NIFTY25NOV2525250CE,52813
NFO,OPTIDX,BANKNIFTY,NFO,BANKNIFTY28OCT2547000PE,52817
NFO,OPTIDX,NIFTY,NFO,NIFTY25NOV2525700CE,52861
NFO,OPTIDX,BANKNIFTY,NFO,BANKNIFTY28OCT2548900PE,52875
NFO,OPTIDX,BANKNIFTY,NFO,BANKNIFTY28OCT2549400CE,52890
NFO,OPTIDX,BANKNIFTY,NFO,BANKNIFTY28OCT2549400PE,52891
NFO,OPTIDX,BANKNIFTY,NFO,BANKNIFTY28OCT2550600PE,52923
NFO,OPTIDX,BANKNIFTY,NFO,BANKNIFTY28OCT2551100CE,52934
NFO,OPTIDX,BANKNIFTY,NFO,BANKNIFTY28OCT2551400CE,52940
NFO,OPTIDX,BANKNIFTY,NFO,BANKNIFTY28OCT2551500CE,52942
NFO,OPTIDX,BANKNIFTY,NFO,BANKNIFTY28OCT2552000CE,52954
NFO,OPTIDX,BANKNIFTY,NFO,BANKNIFTY28OCT2552100PE,52957
NFO,OPTIDX,BANKNIFTY,NFO,BANKNIFTY28OCT2552800PE,52971
NFO,OPTIDX,BANKNIFTY,NFO,BANKNIFTY28OCT2552900PE,52973
NFO,OPTIDX,BANKNIFTY,NFO,BANKNIFTY28OCT2553100CE,52976
NFO,OPTIDX,BANKNIFTY,NFO,BANKNIFTY28OCT2554100PE,53008
NFO,OPTIDX,NIFTY,NFO,NIFTY25NOV2526250CE,53025
NFO,OPTIDX,BANKNIFTY,NFO,BANKNIFTY28OCT2554500PE,53030
NFO,OPTIDX,BANKNIFTY,NFO,BANKNIFTY28OCT2554600PE,53038
NFO,FUTSTK,BAJAJ-AUTO,NFO,BAJAJ-AUTO30SEP25FUT,53044
NFO,FUTSTK,BHARATFORG,NFO,BHARATFORG30SEP25FUT,53052
NFO,FUTSTK,CDSL,NFO,CDSL30SEP25FUT,53065
NFO,FUTSTK,CIPLA,NFO,CIPLA30SEP25FUT,53069
NFO,OPTIDX,BANKNIFTY,NFO,BANKNIFTY28OCT2555900CE,53096
NFO,OPTIDX,BANKNIFTY,NFO,BANKNIFTY28OCT2556200CE,53102
NFO,OPTIDX,BANKNIFTY,NFO,BANKNIFTY28OCT2556300CE,53106
NFO,OPTIDX,BANKNIFTY,NFO,BANKNIFTY28OCT2556500CE,53110
NFO,OPTIDX,BANKNIFTY,NFO,BANKNIFTY28OCT2557200CE,53126
NFO,OPTIDX,BANKNIFTY,NFO,BANKNIFTY28OCT2557300CE,53128
NFO,OPTIDX,BANKNIFTY,NFO,BANKNIFTY28OCT2556800CE,53116
NFO,FUTSTK,HDFCAMC,NFO,HDFCAMC30SEP25FUT,53170
NFO,FUTSTK,DLF,NFO,DLF30SEP25FUT,53136
NFO,OPTIDX,BANKNIFTY,NFO,BANKNIFTY28OCT2557800PE,53147
NFO,OPTIDX,BANKNIFTY,NFO,BANKNIFTY28OCT2558300PE,53178
NFO,OPTIDX,BANKNIFTY,NFO,BANKNIFTY28OCT2558500PE,53182
NFO,OPTIDX,BANKNIFTY,NFO,BANKNIFTY28OCT2559000PE,53210
NFO,OPTIDX,BANKNIFTY,NFO,BANKNIFTY28OCT2559100CE,53211
NFO,FUTSTK,IOC,NFO,IOC30SEP25FUT,53234
NFO,FUTSTK,LTIM,NFO,LTIM30SEP25FUT,53410
NFO,OPTIDX,NIFTYNXT50,NFO,NIFTYNXT5025NOV2555500CE,53494
NFO,OPTIDX,NIFTYNXT50,NFO,NIFTYNXT5025NOV2556000CE,53504
NFO,OPTIDX,NIFTY,NFO,NIFTY28DEC2721000CE,53613
NFO,OPTIDX,NIFTY,NFO,NIFTY28DEC2726000PE,53630
NFO,OPTIDX,NIFTY,NFO,NIFTY28DEC2727000CE,53631
NFO,OPTIDX,NIFTYNXT50,NFO,NIFTYNXT5025NOV2561900PE,53657
NFO,OPTIDX,NIFTYNXT50,NFO,NIFTYNXT5025NOV2562000PE,53659
NFO,OPTIDX,NIFTYNXT50,NFO,NIFTYNXT5025NOV2563200CE,53683
NFO,OPTIDX,NIFTYNXT50,NFO,NIFTYNXT5025NOV2563500PE,53690
NFO,OPTIDX,BANKNIFTY,NFO,BANKNIFTY28OCT2559900PE,53702
NFO,FUTSTK,MFSL,NFO,MFSL30SEP25FUT,53706
NFO,FUTSTK,NAUKRI,NFO,NAUKRI30SEP25FUT,53711
NFO,OPTIDX,NIFTYNXT50,NFO,NIFTYNXT5025NOV2563900PE,53712
NFO,FUTSTK,NCC,NFO,NCC30SEP25FUT,53715
NFO,OPTIDX,NIFTYNXT50,NFO,NIFTYNXT5025NOV2564200PE,53725
NFO,OPTIDX,NIFTYNXT50,NFO,NIFTYNXT5025NOV2564400CE,53729
NFO,OPTIDX,NIFTYNXT50,NFO,NIFTYNXT5025NOV2564700CE,53735
NFO,OPTIDX,BANKNIFTY,NFO,BANKNIFTY28OCT2560200CE,53740
NFO,OPTIDX,NIFTYNXT50,NFO,NIFTYNXT5025NOV2565200CE,53761
NFO,OPTIDX,NIFTYNXT50,NFO,NIFTYNXT5025NOV2565300PE,53767
NFO,OPTIDX,NIFTYNXT50,NFO,NIFTYNXT5025NOV2565400PE,53770
NFO,OPTIDX,NIFTYNXT50,NFO,NIFTYNXT5025NOV2566000PE,53790
NFO,FUTSTK,PPLPHARMA,NFO,PPLPHARMA30SEP25FUT,53795
NFO,FUTSTK,RECLTD,NFO,RECLTD30SEP25FUT,53803
NFO,OPTIDX,BANKNIFTY,NFO,BANKNIFTY28OCT2560600CE,53820
NFO,OPTIDX,BANKNIFTY,NFO,BANKNIFTY28OCT2560700CE,53822
NFO,OPTIDX,NIFTYNXT50,NFO,NIFTYNXT5025NOV2567000CE,53829
NFO,OPTIDX,NIFTYNXT50,NFO,NIFTYNXT5025NOV2567100PE,53832
NFO,OPTIDX,NIFTYNXT50,NFO,NIFTYNXT5025NOV2567200CE,53842
NFO,FUTSTK,TATACHEM,NFO,TATACHEM30SEP25FUT,53852
NFO,OPTIDX,NIFTYNXT50,NFO,NIFTYNXT5025NOV2568100CE,53872
NFO,FUTSTK,TATAPOWER,NFO,TATAPOWER30SEP25FUT,53877
NFO,FUTSTK,TITAGARH,NFO,TITAGARH30SEP25FUT,53900
NFO,OPTIDX,NIFTYNXT50,NFO,NIFTYNXT5025NOV2569000CE,53903
NFO,FUTSTK,UNIONBANK,NFO,UNIONBANK30SEP25FUT,53913
NFO,OPTIDX,NIFTYNXT50,NFO,NIFTYNXT5025NOV2569500CE,53927
NFO,OPTIDX,NIFTYNXT50,NFO,NIFTYNXT5025NOV2569800CE,53933
NFO,OPTIDX,NIFTYNXT50,NFO,NIFTYNXT5025NOV2570500PE,53976
NFO,OPTIDX,NIFTYNXT50,NFO,NIFTYNXT5025NOV2570700CE,53979
NFO,OPTIDX,BANKNIFTY,NFO,BANKNIFTY28OCT2561500PE,54009
NFO,OPTIDX,NIFTYNXT50,NFO,NIFTYNXT5025NOV2572000CE,54018
NFO,OPTIDX,NIFTYNXT50,NFO,NIFTYNXT5025NOV2575000PE,54093
NFO,OPTSTK,360ONE,NFO,360ONE28OCT251140CE,54290
NFO,OPTSTK,360ONE,NFO,360ONE25NOV251120PE,54336
NFO,OPTSTK,360ONE,NFO,360ONE25NOV251160CE,54337
NFO,OPTSTK,360ONE,NFO,360ONE25NOV251200CE,54339
NFO,OPTSTK,ABB,NFO,ABB28OCT255300PE,54389
NFO,OPTSTK,ABB,NFO,ABB28OCT255700PE,54393
NFO,OPTIDX,BANKNIFTY,NFO,BANKNIFTY28OCT2563000PE,54446
NFO,OPTIDX,BANKNIFTY,NFO,BANKNIFTY30SEP2547000CE,54487
NFO,OPTIDX,BANKNIFTY,NFO,BANKNIFTY30SEP2549000CE,54527
NFO,OPTIDX,BANKNIFTY,NFO,BANKNIFTY30SEP2549300CE,54533
NFO,OPTIDX,BANKNIFTY,NFO,BANKNIFTY30SEP2549400CE,54535
NFO,OPTIDX,BANKNIFTY,NFO,BANKNIFTY30SEP2549400PE,54536
NFO,OPTIDX,BANKNIFTY,NFO,BANKNIFTY30SEP2549700PE,54540
NFO,OPTIDX,BANKNIFTY,NFO,BANKNIFTY30SEP2550900PE,54564
NFO,OPTIDX,BANKNIFTY,NFO,BANKNIFTY30SEP2551600PE,54576
NFO,OPTIDX,BANKNIFTY,NFO,BANKNIFTY30SEP2551800CE,54579
NFO,OPTIDX,BANKNIFTY,NFO,BANKNIFTY30SEP2552300PE,54590
NFO,OPTIDX,BANKNIFTY,NFO,BANKNIFTY30SEP2552600CE,54593
NFO,OPTIDX,BANKNIFTY,NFO,BANKNIFTY30SEP2552800PE,54598
NFO,OPTIDX,BANKNIFTY,NFO,BANKNIFTY30SEP2553300CE,54617
NFO,OPTIDX,BANKNIFTY,NFO,BANKNIFTY30SEP2552200PE,54588
NFO,OPTIDX,BANKNIFTY,NFO,BANKNIFTY30SEP2553400CE,54619
NFO,OPTSTK,ABB,NFO,ABB25NOV255600PE,54641
NFO,OPTIDX,BANKNIFTY,NFO,BANKNIFTY30SEP2555200CE,54661
NFO,OPTIDX,BANKNIFTY,NFO,BANKNIFTY30SEP2553000PE,54612
NFO,OPTIDX,BANKNIFTY,NFO,BANKNIFTY30SEP2553600CE,54623
NFO,OPTIDX,BANKNIFTY,NFO,BANKNIFTY30SEP2553900PE,54630
NFO,OPTIDX,BANKNIFTY,NFO,BANKNIFTY30SEP2554700CE,54651
NFO,OPTIDX,BANKNIFTY,NFO,BANKNIFTY30SEP2554800PE,54654
NFO,OPTIDX,BANKNIFTY,NFO,BANKNIFTY30SEP2555100PE,54660
NFO,OPTSTK,ABCAPITAL,NFO,ABCAPITAL28OCT25255CE,54686
NFO,OPTSTK,ABCAPITAL,NFO,ABCAPITAL28OCT25285CE,54692
NFO,OPTSTK,ABCAPITAL,NFO,ABCAPITAL25NOV25270PE,54729
NFO,OPTSTK,ABCAPITAL,NFO,ABCAPITAL25NOV25320CE,54738
NFO,OPTSTK,ADANIENSOL,NFO,ADANIENSOL28OCT25700CE,54762
NFO,OPTSTK,ADANIENSOL,NFO,ADANIENSOL28OCT25700PE,54763
NFO,OPTSTK,ADANIENT,NFO,ADANIENT28OCT252150PE,54873
NFO,OPTSTK,ADANIENT,NFO,ADANIENT28OCT252350CE,54876
NFO,OPTSTK,ADANIENT,NFO,ADANIENT25NOV252100PE,54925
NFO,OPTSTK,ADANIENT,NFO,ADANIENT25NOV252200CE,54926
NFO,OPTSTK,ADANIENT,NFO,ADANIENT25NOV252200PE,54927
NFO,OPTSTK,ADANIENT,NFO,ADANIENT25NOV252400PE,54931
NFO,OPTSTK,ADANIENT,NFO,ADANIENT25NOV252600PE,54935
NFO,OPTSTK,ADANIGREEN,NFO,ADANIGREEN28OCT25860PE,54967
NFO,OPTIDX,BANKNIFTY,NFO,BANKNIFTY30SEP2555700CE,55003
NFO,OPTIDX,BANKNIFTY,NFO,BANKNIFTY30SEP2555800PE,55006
NFO,OPTSTK,ADANIGREEN,NFO,ADANIGREEN25NOV25840CE,55012
NFO,OPTSTK,ADANIGREEN,NFO,ADANIGREEN25NOV251040PE,55025
NFO,OPTSTK,ADANIGREEN,NFO,ADANIGREEN25NOV251120CE,55028
NFO,OPTSTK,ADANIPORTS,NFO,ADANIPORTS28OCT251380CE,55088
NFO,OPTIDX,NIFTY,NFO,NIFTY30DEC2518000CE,55121
NFO,OPTSTK,ALKEM,NFO,ALKEM28OCT254750PE,55213
NFO,OPTIDX,BANKNIFTY,NFO,BANKNIFTY30SEP2557100PE,55219
NFO,OPTSTK,ALKEM,NFO,ALKEM28OCT255050PE,55221
NFO,OPTSTK,ALKEM,NFO,ALKEM28OCT255250CE,55226
NFO,OPTSTK,ALKEM,NFO,ALKEM25NOV254900PE,55315
NFO,OPTSTK,ALKEM,NFO,ALKEM25NOV255100PE,55321
NFO,OPTIDX,BANKNIFTY,NFO,BANKNIFTY30SEP2557400PE,55335
NFO,OPTSTK,ALKEM,NFO,ALKEM25NOV256000CE,55340
NFO,OPTIDX,BANKNIFTY,NFO,BANKNIFTY30SEP2557700CE,55369
NFO,OPTSTK,AMBER,NFO,AMBER28OCT257700PE,55411
NFO,OPTSTK,AMBER,NFO,AMBER28OCT258500PE,55421
NFO,OPTSTK,AMBER,NFO,AMBER28OCT258700CE,55422
NFO,OPTSTK,AMBER,NFO,AMBER25NOV257400CE,55464
NFO,OPTSTK,AMBER,NFO,AMBER25NOV257800CE,55470
NFO,OPTSTK,AMBER,NFO,AMBER25NOV258800CE,55482
NFO,OPTSTK,AMBUJACEM,NFO,AMBUJACEM28OCT25515CE,55544
NFO,OPTIDX,BANKNIFTY,NFO,BANKNIFTY30SEP2558200CE,55593
NFO,OPTSTK,AMBUJACEM,NFO,AMBUJACEM25NOV25530CE,55634
NFO,OPTSTK,ANGELONE,NFO,ANGELONE28OCT251950PE,55711
NFO,OPTSTK,ANGELONE,NFO,ANGELONE28OCT252050PE,55721
NFO,OPTSTK,ANGELONE,NFO,ANGELONE28OCT252150PE,55723
NFO,OPTSTK,ANGELONE,NFO,ANGELONE25NOV252000CE,55762
NFO,OPTSTK,ANGELONE,NFO,ANGELONE25NOV252400CE,55772
NFO,OPTSTK,APLAPOLLO,NFO,APLAPOLLO28OCT251460CE,55826
NFO,OPTSTK,APLAPOLLO,NFO,APLAPOLLO28OCT251580PE,55835
NFO,OPTSTK,APLAPOLLO,NFO,APLAPOLLO28OCT251740PE,55844
NFO,OPTSTK,APLAPOLLO,NFO,APLAPOLLO28OCT251820CE,55848
NFO,OPTIDX,BANKNIFTY,NFO,BANKNIFTY30SEP2559300PE,55911
NFO,OPTSTK,APLAPOLLO,NFO,APLAPOLLO25NOV251600PE,55917
NFO,OPTSTK,APOLLOHOSP,NFO,APOLLOHOSP28OCT257150PE,55999
NFO,OPTSTK,APOLLOHOSP,NFO,APOLLOHOSP28OCT257350CE,56002
NFO,OPTSTK,APOLLOHOSP,NFO,APOLLOHOSP28OCT257350PE,56003
NFO,OPTSTK,APOLLOHOSP,NFO,APOLLOHOSP28OCT257950PE,56015
NFO,OPTSTK,APOLLOHOSP,NFO,APOLLOHOSP25NOV257700PE,56125
NFO,OPTSTK,ASHOKLEY,NFO,ASHOKLEY25NOV25110CE,56246
NFO,OPTSTK,APOLLOHOSP,NFO,APOLLOHOSP25NOV257400CE,56116
NFO,OPTSTK,ASHOKLEY,NFO,ASHOKLEY28OCT25132.5CE,56204
NFO,OPTSTK,ASHOKLEY,NFO,ASHOKLEY25NOV25110PE,56247
NFO,OPTSTK,ASHOKLEY,NFO,ASHOKLEY25NOV25130PE,56255
NFO,OPTSTK,ASHOKLEY,NFO,ASHOKLEY25NOV25150PE,56263
NFO,OPTSTK,ASIANPAINT,NFO,ASIANPAINT28OCT252340PE,56313
NFO,OPTSTK,ASIANPAINT,NFO,ASIANPAINT28OCT252500PE,56321
NFO,OPTSTK,ASIANPAINT,NFO,ASIANPAINT25NOV252280PE,56395
NFO,OPTSTK,ASIANPAINT,NFO,ASIANPAINT25NOV252720CE,56416
NFO,OPTSTK,ASTRAL,NFO,ASTRAL28OCT251220CE,56494
NFO,OPTSTK,ASTRAL,NFO,ASTRAL28OCT251380PE,56507
NFO,OPTSTK,ASTRAL,NFO,ASTRAL28OCT251500PE,56515
NFO,OPTIDX,BANKNIFTY,NFO,BANKNIFTY30SEP2560500PE,56523
NFO,OPTSTK,ASTRAL,NFO,ASTRAL25NOV251120CE,56560
NFO,OPTIDX,BANKNIFTY,NFO,BANKNIFTY30SEP2560900CE,56642
NFO,OPTSTK,AUBANK,NFO,AUBANK28OCT25770PE,56655
NFO,OPTIDX,BANKNIFTY,NFO,BANKNIFTY30SEP2561100PE,56689
NFO,OPTSTK,AUBANK,NFO,AUBANK25NOV25720CE,56724
NFO,OPTIDX,BANKNIFTY,NFO,BANKNIFTY30SEP2561600PE,56790
NFO,OPTIDX,BANKNIFTY,NFO,BANKNIFTY30SEP2561700CE,56791
NFO,OPTSTK,AUROPHARMA,NFO,AUROPHARMA28OCT25940PE,56923
NFO,OPTSTK,AUROPHARMA,NFO,AUROPHARMA28OCT251140CE,56944
NFO,OPTIDX,FINNIFTY,NFO,FINNIFTY28OCT2522500CE,57008
NFO,OPTSTK,AUROPHARMA,NFO,AUROPHARMA25NOV25880CE,57014
NFO,OPTIDX,FINNIFTY,NFO,FINNIFTY28OCT2524200PE,57050
NFO,OPTIDX,FINNIFTY,NFO,FINNIFTY28OCT2524400PE,57054
NFO,OPTIDX,FINNIFTY,NFO,FINNIFTY28OCT2524600CE,57057
NFO,OPTIDX,FINNIFTY,NFO,FINNIFTY28OCT2524600PE,57058
NFO,OPTIDX,FINNIFTY,NFO,FINNIFTY28OCT2524700CE,57059
NFO,OPTIDX,FINNIFTY,NFO,FINNIFTY28OCT2524800PE,57062
NFO,OPTIDX,FINNIFTY,NFO,FINNIFTY28OCT2525000PE,57066
NFO,OPTIDX,FINNIFTY,NFO,FINNIFTY28OCT2525100PE,57068
NFO,OPTIDX,FINNIFTY,NFO,FINNIFTY28OCT2525900CE,57083
NFO,OPTIDX,FINNIFTY,NFO,FINNIFTY28OCT2526200PE,57091
NFO,OPTIDX,FINNIFTY,NFO,FINNIFTY28OCT2526800PE,57105
NFO,OPTIDX,FINNIFTY,NFO,FINNIFTY28OCT2527700CE,57122
NFO,OPTIDX,FINNIFTY,NFO,FINNIFTY28OCT2528300PE,57224
NFO,OPTIDX,FINNIFTY,NFO,FINNIFTY28OCT2529000PE,57256
NFO,OPTSTK,AUROPHARMA,NFO,AUROPHARMA25NOV251120CE,57259
NFO,OPTIDX,MIDCPNIFTY,NFO,MIDCPNIFTY28OCT2511000CE,57548
NFO,OPTIDX,MIDCPNIFTY,NFO,MIDCPNIFTY28OCT2511000PE,57549
NFO,OPTIDX,MIDCPNIFTY,NFO,MIDCPNIFTY28OCT2511200CE,57582
NFO,OPTIDX,MIDCPNIFTY,NFO,MIDCPNIFTY28OCT2511600CE,57614
NFO,OPTIDX,MIDCPNIFTY,NFO,MIDCPNIFTY28OCT2511775CE,57628
NFO,OPTIDX,MIDCPNIFTY,NFO,MIDCPNIFTY28OCT2511800PE,57631
NFO,OPTIDX,MIDCPNIFTY,NFO,MIDCPNIFTY28OCT2511900CE,57638
NFO,OPTIDX,MIDCPNIFTY,NFO,MIDCPNIFTY28OCT2512025CE,57650
NFO,OPTIDX,MIDCPNIFTY,NFO,MIDCPNIFTY28OCT2512050PE,57653
NFO,OPTIDX,MIDCPNIFTY,NFO,MIDCPNIFTY28OCT2512150PE,57661
NFO,OPTIDX,MIDCPNIFTY,NFO,MIDCPNIFTY28OCT2512200CE,57664
NFO,OPTIDX,MIDCPNIFTY,NFO,MIDCPNIFTY28OCT2512325PE,57675
NFO,OPTIDX,MIDCPNIFTY,NFO,MIDCPNIFTY28OCT2512450PE,57685
NFO,OPTIDX,BANKNIFTY,NFO,BANKNIFTY30JUN2648000PE,57700
NFO,OPTIDX,BANKNIFTY,NFO,BANKNIFTY30JUN2652500PE,57718
NFO,OPTIDX,MIDCPNIFTY,NFO,MIDCPNIFTY28OCT2512800PE,57728
NFO,OPTIDX,MIDCPNIFTY,NFO,MIDCPNIFTY28OCT2512850PE,57732
NFO,OPTIDX,MIDCPNIFTY,NFO,MIDCPNIFTY28OCT2513050CE,57749
NFO,OPTIDX,BANKNIFTY,NFO,BANKNIFTY30JUN2658500PE,57751
NFO,OPTIDX,MIDCPNIFTY,NFO,MIDCPNIFTY28OCT2513075PE,57756
NFO,OPTIDX,MIDCPNIFTY,NFO,MIDCPNIFTY28OCT2513100CE,57757
NFO,OPTIDX,BANKNIFTY,NFO,BANKNIFTY30JUN2663000CE,57761
NFO,OPTIDX,MIDCPNIFTY,NFO,MIDCPNIFTY28OCT2513550PE,57805
NFO,OPTIDX,MIDCPNIFTY,NFO,MIDCPNIFTY28OCT2513575CE,57806
NFO,OPTIDX,MIDCPNIFTY,NFO,MIDCPNIFTY28OCT2513650CE,57814
NFO,OPTIDX,MIDCPNIFTY,NFO,MIDCPNIFTY28OCT2514300CE,57919
NFO,OPTIDX,MIDCPNIFTY,NFO,MIDCPNIFTY28OCT2514500PE,57936
NFO,OPTSTK,AXISBANK,NFO,AXISBANK28OCT251090PE,57948
NFO,OPTSTK,AXISBANK,NFO,AXISBANK25NOV251060CE,58049
NFO,OPTSTK,AXISBANK,NFO,AXISBANK25NOV251120PE,58058
NFO,OPTSTK,AXISBANK,NFO,AXISBANK25NOV251200PE,58072
NFO,OPTSTK,AXISBANK,NFO,AXISBANK25NOV251240CE,58079
NFO,OPTIDX,FINNIFTY,NFO,FINNIFTY30SEP2523700CE,58254
NFO,OPTIDX,FINNIFTY,NFO,FINNIFTY30SEP2523700PE,58257
NFO,OPTIDX,FINNIFTY,NFO,FINNIFTY30SEP2524700CE,58276
NFO,OPTIDX,FINNIFTY,NFO,FINNIFTY30SEP2525200PE,58289
NFO,OPTIDX,FINNIFTY,NFO,FINNIFTY30SEP2525300PE,58291
NFO,OPTIDX,FINNIFTY,NFO,FINNIFTY30SEP2525700CE,58300
NFO,OPTIDX,FINNIFTY,NFO,FINNIFTY30SEP2526100CE,58309
NFO,OPTIDX,FINNIFTY,NFO,FINNIFTY30SEP2526100PE,58311
NFO,OPTIDX,FINNIFTY,NFO,FINNIFTY30SEP2527100PE,58333
NFO,OPTIDX,FINNIFTY,NFO,FINNIFTY30SEP2527400PE,58340
NFO,OPTIDX,FINNIFTY,NFO,FINNIFTY30SEP2528000PE,58354
NFO,OPTIDX,FINNIFTY,NFO,FINNIFTY30SEP2528500PE,58368
NFO,OPTIDX,FINNIFTY,NFO,FINNIFTY30SEP2528800CE,58381
NFO,OPTIDX,FINNIFTY,NFO,FINNIFTY30SEP2528800PE,58382
NFO,OPTIDX,FINNIFTY,NFO,FINNIFTY30SEP2529000PE,58400
NFO,OPTIDX,FINNIFTY,NFO,FINNIFTY30SEP2529100CE,58401
NFO,OPTIDX,FINNIFTY,NFO,FINNIFTY30SEP2529500PE,58453
NFO,OPTIDX,BANKNIFTY,NFO,BANKNIFTY31MAR2648000PE,58515
NFO,OPTIDX,BANKNIFTY,NFO,BANKNIFTY31MAR2649500CE,58516
NFO,OPTIDX,BANKNIFTY,NFO,BANKNIFTY31MAR2649500PE,58517
NFO,OPTIDX,BANKNIFTY,NFO,BANKNIFTY31MAR2654000CE,58534
NFO,OPTIDX,BANKNIFTY,NFO,BANKNIFTY31MAR2655500PE,58602
NFO,OPTIDX,NIFTY,NFO,NIFTY29DEC2613000PE,58631
NFO,OPTIDX,NIFTY,NFO,NIFTY29DEC2618000PE,58641
NFO,OPTIDX,BANKNIFTY,NFO,BANKNIFTY31MAR2660000PE,58655
NFO,OPTIDX,NIFTY,NFO,NIFTY28OCT2522850CE,58713
NFO,OPTIDX,NIFTY,NFO,NIFTY28OCT2522950CE,58718
NFO,OPTIDX,NIFTY,NFO,NIFTY28OCT2523200PE,58735
NFO,OPTIDX,NIFTY,NFO,NIFTY28OCT2523350CE,58740
NFO,OPTIDX,NIFTY,NFO,NIFTY28OCT2523450CE,58744
NFO,OPTIDX,NIFTY,NFO,NIFTY28OCT2523700CE,58756
NFO,OPTIDX,NIFTY,NFO,NIFTY28OCT2523750PE,58759
NFO,OPTIDX,NIFTY,NFO,NIFTY28OCT2524350CE,58782
NFO,OPTIDX,NIFTY,NFO,NIFTY28OCT2524400CE,58784
NFO,OPTIDX,NIFTY,NFO,NIFTY28OCT2524450PE,58787
NFO,OPTIDX,MIDCPNIFTY,NFO,MIDCPNIFTY30SEP2511775PE,58845
NFO,OPTIDX,MIDCPNIFTY,NFO,MIDCPNIFTY30SEP2511925PE,58857
NFO,OPTIDX,MIDCPNIFTY,NFO,MIDCPNIFTY30SEP2512050CE,58870
NFO,OPTIDX,MIDCPNIFTY,NFO,MIDCPNIFTY30SEP2512050PE,58871
NFO,OPTIDX,MIDCPNIFTY,NFO,MIDCPNIFTY30SEP2512150CE,58878
NFO,OPTIDX,MIDCPNIFTY,NFO,MIDCPNIFTY30SEP2512200PE,58887
NFO,OPTIDX,MIDCPNIFTY,NFO,MIDCPNIFTY30SEP2512250PE,58891
NFO,OPTIDX,MIDCPNIFTY,NFO,MIDCPNIFTY30SEP2512275PE,58893
NFO,OPTIDX,MIDCPNIFTY,NFO,MIDCPNIFTY30SEP2512375PE,58915
NFO,OPTIDX,NIFTY,NFO,NIFTY28OCT2525150CE,58923
NFO,OPTIDX,NIFTY,NFO,NIFTY28OCT2525150PE,58924
NFO,OPTIDX,MIDCPNIFTY,NFO,MIDCPNIFTY30SEP2512450CE,58933
NFO,OPTIDX,NIFTY,NFO,NIFTY28OCT2525400CE,58934
NFO,OPTIDX,NIFTY,NFO,NIFTY28OCT2525550PE,58949
NFO,OPTIDX,NIFTY,NFO,NIFTY28OCT2525650PE,58954
NFO,OPTIDX,NIFTY,NFO,NIFTY28OCT2525750CE,58960
NFO,OPTSTK,BAJAJ-AUTO,NFO,BAJAJ-AUTO28OCT259100PE,59001
